SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2366572,0.893878,-0.006081,0.002897,-0.448259,0.000508,0.022059,0.063289,0.065546,-0.002205,0.011752,0
2383238,0.893887,-0.006130,0.003002,-0.448241,-0.015809,-0.001764,0.064971,0.068012,0.001108,0.013894,0
2399904,0.893895,-0.006180,0.003103,-0.448223,-0.020433,-0.011221,0.047457,0.070158,0.003923,0.014529,0
2416570,0.893904,-0.006231,0.003201,-0.448204,0.088386,-0.018486,-0.080001,0.069714,0.003148,0.015048,0
2433236,0.893913,-0.006281,0.003294,-0.448185,-0.017533,0.119917,-0.022620,0.070662,0.004903,0.013415,0
2449902,0.893921,-0.006332,0.003381,-0.448166,-0.045310,-0.124444,-0.252754,0.063097,0.003551,0.013930,0
2466568,0.893931,-0.006384,0.003463,-0.448147,0.006263,0.012332,-0.091596,0.061172,0.003463,0.013541,0
2483234,0.893941,-0.006437,0.003539,-0.448124,0.075893,-0.107119,-0.105949,0.055823,0.003377,0.012354,0
2499900,0.893952,-0.006491,0.003609,-0.448101,0.131019,-0.208764,-0.221688,0.046119,-0.001745,0.012394,0
2516566,0.893964,-0.006547,0.003676,-0.448076,-0.100283,-0.166952,0.090361,0.040801,0.001831,0.015533,0
2533232,0.893976,-0.006603,0.003739,-0.448050,0.065255,0.018553,0.196231,0.039475,0.005834,0.013644,0
2549898,0.893988,-0.006659,0.003800,-0.448025,-0.254524,0.156439,0.142296,0.039942,0.014008,0.015025,0
2566564,0.894000,-0.006715,0.003859,-0.448001,-0.201257,0.012082,0.128446,0.040502,0.020093,0.018423,0
2583230,0.894011,-0.006771,0.003918,-0.447977,0.190355,-0.027081,-0.007390,0.037481,0.017796,0.014251,0
2599896,0.894021,-0.006827,0.003976,-0.447955,0.221943,0.140287,0.079565,0.037791,0.015067,0.009271,0
2616562,0.894030,-0.006882,0.004036,-0.447936,0.038284,0.083311,0.214596,0.041827,0.017411,0.007318,0
2633228,0.894038,-0.006935,0.004098,-0.447919,0.039540,0.164962,0.097602,0.044619,0.018746,0.005934,0
2649894,0.894044,-0.006987,0.004162,-0.447906,-0.007730,0.130932,0.091032,0.048667,0.018067,0.005760,0
2666560,0.894047,-0.007038,0.004230,-0.447897,0.001442,0.158064,0.025601,0.051563,0.019797,0.005443,0
2683226,0.894050,-0.007086,0.004300,-0.447891,0.156274,0.048176,-0.072523,0.051983,0.015645,0.004612,0
2699892,0.894050,-0.007133,0.004372,-0.447888,0.308836,0.147103,0.022307,0.056935,0.008756,-0.001716,0
2716558,0.894050,-0.007179,0.004445,-0.447888,0.359667,0.154503,-0.024878,0.059872,0.001972,-0.010204,0
2733224,0.894048,-0.007224,0.004518,-0.447889,0.308356,0.046597,-0.105091,0.060568,-0.003654,-0.014538,0
2749890,0.894046,-0.007270,0.004591,-0.447892,0.205689,0.037490,-0.030979,0.058040,-0.006116,-0.016242,0
2766556,0.894044,-0.007315,0.004662,-0.447895,0.145488,-0.040065,0.055013,0.057102,-0.005235,-0.017835,0
2783222,0.894042,-0.007362,0.004731,-0.447898,0.093730,-0.148548,-0.200968,0.049621,-0.010354,-0.015279,0
2799888,0.894040,-0.007409,0.004797,-0.447900,-0.121581,-0.296396,-0.280729,0.037374,-0.008976,-0.006296,0
2816554,0.894039,-0.007458,0.004859,-0.447901,-0.227978,-0.285936,-0.110413,0.032073,-0.002306,0.003204,0
2833220,0.894038,-0.007509,0.004916,-0.447901,-0.265963,-0.303219,0.004588,0.028504,0.003898,0.012794,0
2849886,0.894038,-0.007563,0.004968,-0.447899,-0.211932,-0.207226,0.092718,0.026541,0.012784,0.018470,0
2866552,0.894041,-0.007619,0.005014,-0.447893,-0.037526,-0.161023,-0.017526,0.024451,0.018376,0.019912,0
2883218,0.894044,-0.007678,0.005054,-0.447885,-0.054893,-0.046238,0.142836,0.025832,0.022915,0.021188,0
2899884,0.894048,-0.007740,0.005090,-0.447875,0.000043,-0.022334,0.001264,0.024974,0.027216,0.018109,0
2916550,0.894053,-0.007803,0.005122,-0.447863,-0.002005,0.091835,0.047257,0.030640,0.027218,0.014821,0
2933216,0.894059,-0.007867,0.005151,-0.447851,-0.022439,0.031883,-0.128883,0.033500,0.025803,0.013028,0
2949882,0.894064,-0.007932,0.005178,-0.447839,0.122360,0.181678,-0.093910,0.034408,0.023686,0.006215,0
2966548,0.894069,-0.007997,0.005203,-0.447828,0.075529,-0.035620,-0.126398,0.032339,0.019985,0.004381,0
2983214,0.894073,-0.008061,0.005227,-0.447819,0.124216,0.031899,-0.097724,0.029206,0.016689,-0.000491,0
2999880,0.894075,-0.008124,0.005251,-0.447812,0.101076,0.128993,0.061217,0.028314,0.016516,-0.007191,0
3016546,0.894077,-0.008186,0.005276,-0.447808,-0.000690,0.022122,0.023648,0.028125,0.015974,-0.010730,0
3033212,0.894076,-0.008245,0.005302,-0.447808,-0.066153,0.028701,0.099417,0.027538,0.017488,-0.011659,0
3049878,0.894073,-0.008302,0.005331,-0.447813,-0.032971,0.016896,0.042291,0.026342,0.016683,-0.012463,0
3066544,0.894067,-0.008355,0.005361,-0.447822,-0.157258,0.028646,0.070191,0.026928,0.016951,-0.011913,0
3083210,0.894060,-0.008407,0.005390,-0.447837,-0.013116,0.004265,0.126428,0.026768,0.017475,-0.013345,0
3099876,0.894050,-0.008458,0.005419,-0.447855,-0.049001,0.078552,0.158429,0.028870,0.018613,-0.014724,0
3116542,0.894039,-0.008507,0.005449,-0.447876,-0.129084,0.054499,0.107978,0.031058,0.021360,-0.014094,0
3133208,0.894026,-0.008555,0.005478,-0.447900,0.002259,0.061112,0.080896,0.032292,0.019360,-0.013543,0
3149874,0.894013,-0.008602,0.005507,-0.447925,0.020284,-0.059622,-0.089498,0.029630,0.018438,-0.012857,0
3166540,0.893999,-0.008649,0.005536,-0.447951,-0.076284,0.021527,-0.005166,0.030337,0.016953,-0.011691,0
