SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
3199872,0.871317,-0.010503,0.021649,0.490130,0.043209,-0.150826,-0.038557,-0.008829,-0.007207,-0.019614,0
3216538,0.871307,-0.010474,0.021631,0.490150,0.175055,-0.001960,-0.045887,-0.009077,-0.005387,-0.020691,0
3233204,0.871296,-0.010445,0.021613,0.490170,-0.000173,-0.164138,-0.049765,-0.008378,-0.005653,-0.023722,0
3249870,0.871286,-0.010418,0.021596,0.490190,0.134582,0.148747,-0.034082,-0.010796,-0.005389,-0.028774,0
3266536,0.871275,-0.010391,0.021579,0.490210,0.088020,-0.183774,-0.053741,-0.008576,-0.005780,-0.033840,0
3283202,0.871265,-0.010364,0.021562,0.490230,-0.143678,-0.174574,0.025778,-0.006243,-0.008819,-0.034666,0
3299868,0.871254,-0.010339,0.021546,0.490251,-0.238607,0.048213,0.000029,-0.006910,-0.013011,-0.030514,0
3316534,0.871243,-0.010314,0.021530,0.490271,0.261096,-0.084276,-0.029970,-0.004665,-0.009951,-0.022072,0
3333200,0.871233,-0.010290,0.021515,0.490290,0.281870,0.090757,-0.066539,-0.005411,-0.006198,-0.016984,0
3349866,0.871223,-0.010267,0.021500,0.490309,-0.070774,0.151394,0.042645,-0.007046,-0.007811,-0.012830,0
3366532,0.871214,-0.010245,0.021485,0.490326,0.369172,0.094955,-0.057737,-0.007339,-0.003449,-0.005872,0
3383198,0.871206,-0.010223,0.021471,0.490341,0.172910,0.412230,-0.080377,-0.012281,-0.001100,-0.000496,0
3399864,0.871199,-0.010202,0.021457,0.490354,0.328394,-0.188051,-0.029359,-0.009206,0.002482,0.003497,0
3416530,0.871194,-0.010181,0.021444,0.490365,-0.165263,0.155771,-0.018877,-0.010919,0.000288,0.007688,0
3433196,0.871190,-0.010162,0.021431,0.490373,0.082711,0.041742,-0.000787,-0.009971,0.001131,0.013663,0
3449862,0.871187,-0.010142,0.021418,0.490378,0.063626,0.025860,0.002803,-0.008764,0.001764,0.020062,0
3466528,0.871188,-0.010125,0.021406,0.490378,-0.271083,0.023851,-0.028442,-0.008081,-0.002478,0.025169,0
3483194,0.871192,-0.010109,0.021396,0.490371,-0.339718,-0.136119,0.005533,-0.005602,-0.005039,0.031671,0
3499860,0.871199,-0.010095,0.021386,0.490360,-0.023648,0.173657,-0.000373,-0.006690,-0.005028,0.032048,0
3516526,0.871208,-0.010082,0.021376,0.490345,-0.251594,-0.044473,-0.012735,-0.007075,-0.007590,0.024654,0
3533192,0.871218,-0.010069,0.021367,0.490328,0.105794,0.192632,0.035251,-0.009860,-0.006658,0.015148,0
3549858,0.871228,-0.010057,0.021358,0.490310,0.226101,-0.069320,-0.028319,-0.009366,-0.004349,0.007545,0
3566524,0.871238,-0.010045,0.021349,0.490293,0.247468,-0.121146,-0.026496,-0.008400,-0.001906,-0.001808,0
3583190,0.871247,-0.010032,0.021340,0.490278,0.035554,-0.026450,0.023843,-0.008866,-0.001243,-0.008027,0
3599856,0.871254,-0.010017,0.021331,0.490266,0.151734,0.005113,-0.025733,-0.009029,0.000320,-0.012887,0
3616522,0.871258,-0.010002,0.021321,0.490260,0.131233,-0.008371,-0.060360,-0.010041,0.001938,-0.018375,0
3633188,0.871259,-0.009984,0.021310,0.490260,-0.535143,0.134552,0.006843,-0.012273,-0.004738,-0.018310,0
3649854,0.871255,-0.009964,0.021298,0.490267,-0.035780,0.058803,-0.026590,-0.013044,-0.005416,-0.016763,0
3666520,0.871247,-0.009941,0.021286,0.490282,-0.196672,0.133853,0.038928,-0.014665,-0.007877,-0.011811,0
3683186,0.871236,-0.009914,0.021272,0.490303,0.182752,-0.019100,-0.064765,-0.015547,-0.006330,-0.014226,0
