frame_index,T8_orientation_w,T8_orientation_x,T8_orientation_y,T8_orientation_z,T8_angularVelocity_x,T8_angularVelocity_y,T8_angularVelocity_z,T8_acceleration_x,T8_acceleration_y,T8_acceleration_z
236,0.893994,0.006727,0.011216,-0.447889,0.008432,0.01097,0.002923,-0.061328,-0.022045,-0.086266
237,0.893993,0.00675,0.01125,-0.447888,0.010136,0.008348,-0.000404,0.101957,0.147926,0.000298
238,0.893991,0.006778,0.01128,-0.447892,0.011711,0.008674,0.000337,-0.043235,0.071676,0.050848
239,0.893986,0.006811,0.011307,-0.447901,0.013356,0.005761,-0.001504,0.069937,0.119683,-0.006403
240,0.893978,0.006851,0.01133,-0.447915,0.015699,0.005843,-0.004819,0.059942,0.157066,0.065228
241,0.893967,0.006895,0.011348,-0.447936,0.017944,0.004011,-0.010313,0.112555,0.134786,-0.020042
242,0.893953,0.006942,0.011363,-0.447963,0.017645,-0.001176,-0.016486,0.142627,0.165422,-0.048853
243,0.893936,0.006992,0.011373,-0.447996,0.017702,-0.003474,-0.020129,0.080196,0.055867,-0.000271
244,0.893916,0.007045,0.011381,-0.448034,0.013342,-0.009254,-0.027105,0.140948,0.057185,-0.207288
245,0.893895,0.007102,0.011385,-0.448075,0.011212,-0.013421,-0.030156,0.044817,-0.020044,-0.088684
246,0.893873,0.007162,0.011387,-0.448119,0.011276,-0.016517,-0.031774,-0.056302,-0.043921,-0.016031
247,0.893849,0.007228,0.011387,-0.448165,0.006306,-0.021428,-0.029825,-0.15942,-0.229073,-0.091476
248,0.893826,0.007298,0.011384,-0.448211,0.008013,-0.022365,-0.029187,-0.16933,-0.13129,0.097369
249,0.893803,0.007373,0.011381,-0.448256,0.009212,-0.02349,-0.029466,-0.162994,-0.09376,0.128833
250,0.89378,0.007454,0.011375,-0.448299,0.008891,-0.025194,-0.024984,-0.364615,-0.166351,0.09308
251,0.893759,0.00754,0.01137,-0.44834,0.010015,-0.026219,-0.021916,-0.3464,-0.107112,0.059035
252,0.89374,0.007633,0.011363,-0.448377,0.010023,-0.026823,-0.020357,-0.26022,-0.076772,0.121858
253,0.89372,0.007731,0.011354,-0.448415,0.011717,-0.025776,-0.017272,-0.397421,-0.070084,0.157877
254,0.893698,0.007835,0.01134,-0.448458,0.007796,-0.02734,-0.014775,-0.218988,-0.122836,0.008909
255,0.893674,0.007944,0.011322,-0.448503,0.011062,-0.026316,-0.016209,-0.217936,0.039077,0.149332
256,0.89365,0.008057,0.011301,-0.44855,0.011773,-0.028504,-0.017362,-0.145104,0.05481,0.076457
257,0.893626,0.008176,0.011279,-0.448596,0.012819,-0.030669,-0.018053,-0.143747,0.034054,-0.044138
258,0.893603,0.0083,0.011257,-0.44864,0.013461,-0.031477,-0.01901,-0.064544,-0.004798,-0.04143
259,0.893582,0.00843,0.011235,-0.44868,0.017768,-0.03258,-0.019898,-0.061704,0.050126,0.04304
260,0.893564,0.008564,0.011215,-0.448713,0.021662,-0.031398,-0.022526,-0.098349,0.144033,0.087304
261,0.89355,0.008704,0.011198,-0.448739,0.024488,-0.032231,-0.020061,-0.153993,-0.022641,-0.070159
262,0.893541,0.008849,0.011185,-0.448756,0.030054,-0.03524,-0.019122,-0.058084,0.006827,-0.007936
263,0.893537,0.008999,0.011177,-0.448761,0.035344,-0.032309,-0.017304,-0.145791,-0.053864,0.12771
264,0.893539,0.009154,0.011176,-0.448754,0.039518,-0.030721,-0.016003,-0.230923,0.015871,0.052936
265,0.893546,0.009317,0.01118,-0.448735,0.039443,-0.029322,-0.011124,-0.339419,-0.186499,-0.020295
266,0.893557,0.009489,0.011187,-0.448709,0.039824,-0.029842,-0.004009,-0.364319,-0.220159,-0.044111
267,0.893572,0.009668,0.011198,-0.448676,0.047188,-0.026299,0.003264,-0.524304,-0.078358,0.212121
268,0.89359,0.009854,0.011211,-0.448635,0.04657,-0.02445,0.009493,-0.404192,-0.17978,-0.05995
269,0.893613,0.010045,0.011228,-0.448586,0.041459,-0.023231,0.020455,-0.547108,-0.38923,-0.018072
270,0.893638,0.01024,0.011247,-0.44853,0.039709,-0.018762,0.032047,-0.494515,-0.314635,0.07703
271,0.893668,0.010438,0.01127,-0.448466,0.042646,-0.012065,0.043416,-0.616663,-0.201405,0.243987
272,0.893702,0.010638,0.011294,-0.448393,0.043251,-0.003944,0.056005,-0.687872,-0.119236,0.192096
273,0.893739,0.010837,0.011321,-0.448313,0.052587,0.007997,0.065912,-0.593078,0.037099,0.380748
274,0.893781,0.011036,0.01135,-0.448225,0.053116,0.016817,0.076513,-0.486935,-0.120013,0.144418
275,0.893826,0.011232,0.011382,-0.448128,0.047871,0.014657,0.078937,0.055538,-0.117221,-0.091246
276,0.893876,0.011425,0.011415,-0.448024,0.045924,0.010803,0.078281,0.131585,0.029479,-0.075466
277,0.893929,0.011618,0.011451,-0.447912,0.048043,0.014475,0.077991,0.081119,0.076864,0.194739
278,0.893984,0.011816,0.011489,-0.447795,0.048528,0.01499,0.082487,0.032339,0.047608,-0.017677
279,0.894043,0.012016,0.011531,-0.447671,0.054425,0.017122,0.085862,0.003393,0.202505,0.026301
280,0.894106,0.012218,0.011574,-0.447539,0.056958,0.015352,0.087448,0.112852,0.171397,-0.044041
281,0.894172,0.01242,0.01162,-0.4474,0.059138,0.014215,0.088173,0.143864,0.040753,-0.020198
282,0.894243,0.012621,0.011669,-0.447252,0.06343,0.011797,0.083448,0.42001,0.083199,0.111868
283,0.894318,0.01282,0.011719,-0.447094,0.067158,0.004359,0.078786,0.45208,0.030267,0.088073
284,0.894398,0.013015,0.011772,-0.446927,0.072585,0.00231,0.079168,0.246944,-0.0357,0.227134
285,0.894484,0.013205,0.011826,-0.446748,0.066333,0.003399,0.087035,-0.007435,-0.311397,-0.032774
286,0.894575,0.013389,0.011882,-0.446559,0.065055,0.004521,0.091349,0.028771,-0.201932,0.087421
287,0.894673,0.013565,0.011939,-0.446356,0.060413,0.004055,0.098505,-0.065762,-0.225139,-0.091817
288,0.894777,0.013733,0.011998,-0.446142,0.053819,0.009653,0.115661,-0.366864,-0.376819,0.020691
289,0.894889,0.013893,0.01206,-0.44591,0.0508,0.019786,0.130816,-0.443704,-0.305949,0.1063
290,0.895009,0.014046,0.012125,-0.445661,0.04556,0.026452,0.14371,-0.241613,-0.336981,-0.021716
291,0.895138,0.014195,0.012193,-0.445397,0.04281,0.02906,0.160584,-0.311775,-0.314106,0.059027
292,0.895273,0.014337,0.012263,-0.445119,0.037231,0.035203,0.169254,-0.150269,-0.237711,0.008496
293,0.895413,0.014475,0.012336,-0.44483,0.040869,0.039585,0.174165,-0.156605,-0.05052,0.161346
294,0.895557,0.014608,0.012409,-0.444533,0.048754,0.044142,0.168877,0.040537,0.269328,0.279152
295,0.895705,0.014738,0.012483,-0.44423,0.048443,0.043476,0.169228,-0.094432,0.059754,-0.129213
296,0.895854,0.014863,0.012558,-0.443923,0.046412,0.045314,0.168426,-0.030894,0.045702,-0.089308
297,0.896003,0.014985,0.012632,-0.443615,0.046888,0.036998,0.170543,0.036388,0.059614,-0.167749
298,0.896152,0.015103,0.012704,-0.443308,0.039666,0.038149,0.172331,-0.046164,-0.032734,-0.095909
299,0.896299,0.015219,0.012775,-0.443004,0.035322,0.035748,0.170032,0.144162,0.02919,-0.186832
300,0.896444,0.015332,0.012844,-0.442706,0.041732,0.032963,0.165349,0.242828,0.287519,0.192379
301,0.896588,0.015445,0.012913,-0.442408,0.045454,0.031907,0.161849,0.187624,0.224036,0.159919
302,0.896734,0.015556,0.012985,-0.442106,0.044343,0.033636,0.167961,-0.059524,0.045137,0.062214
303,0.896882,0.015666,0.013058,-0.441799,0.037816,0.035306,0.171026,0.008828,-0.083787,-0.080868
304,0.897031,0.015773,0.013131,-0.44149,0.039405,0.036994,0.168176,0.179157,0.210315,0.160293
305,0.897181,0.015877,0.013204,-0.441179,0.034646,0.034615,0.175911,-0.058149,-0.11334,-0.065327
306,0.897331,0.015976,0.013276,-0.440869,0.029361,0.039068,0.178702,-0.021284,-0.071302,0.081875
307,0.897481,0.01607,0.013345,-0.440559,0.040796,0.045756,0.174637,0.200346,0.27536,0.507197
308,0.897629,0.016158,0.013411,-0.440252,0.042798,0.038783,0.175254,0.237245,0.140839,0.093351
309,0.897775,0.016239,0.013472,-0.439949,0.033138,0.03674,0.177237,0.092155,-0.113425,-0.222396
310,0.897919,0.016311,0.013528,-0.43965,0.031178,0.036666,0.171233,0.274739,0.224317,-0.037591
311,0.89806,0.016375,0.013578,-0.439358,0.027175,0.029638,0.166405,0.360097,0.160132,-0.131973
312,0.898197,0.016429,0.013621,-0.439074,0.022366,0.025845,0.158872,0.435771,0.210569,-0.219185
313,0.898333,0.016474,0.013655,-0.438794,0.018906,0.023371,0.153022,0.351018,0.129457,-0.129548
314,0.898468,0.016511,0.013682,-0.438515,0.016594,0.01525,0.148352,0.37161,0.295377,-0.179479
315,0.898602,0.01654,0.013703,-0.438239,0.012179,0.015766,0.146806,0.256933,0.168237,-0.082963
316,0.898735,0.016561,0.013719,-0.437965,0.004813,0.020065,0.152396,-0.073446,-0.172216,-0.097862
317,0.898866,0.016576,0.01373,-0.437695,0.001972,0.017305,0.147714,0.376714,0.150045,-0.119391
318,0.898995,0.016584,0.013737,-0.437429,-3.1e-05,0.016949,0.145005,0.173949,0.204417,-0.077873
319,0.899121,0.016585,0.013743,-0.437169,-0.003193,0.017048,0.144663,0.060832,0.223117,-0.165677
320,0.899245,0.01658,0.013747,-0.436915,-0.007028,0.023216,0.144053,-0.002095,0.177424,-0.035203
321,0.899365,0.016569,0.013751,-0.436669,-0.008374,0.01922,0.134023,0.44045,0.292219,-0.223972
322,0.89948,0.016552,0.013755,-0.436431,-0.009908,0.019409,0.127395,0.325414,0.287191,-0.103296
323,0.899592,0.01653,0.013762,-0.436201,-0.010205,0.017707,0.128217,0.122763,0.255384,0.032982
324,0.899699,0.016503,0.013771,-0.435982,-0.014452,0.018737,0.129151,0.061215,0.001838,-0.118243
325,0.899801,0.01647,0.013783,-0.435771,-0.012175,0.020657,0.123502,0.225535,0.296934,0.017189
326,0.8999,0.016429,0.013796,-0.435569,-0.00814,0.017345,0.112655,0.398604,0.359917,-0.086157
327,0.899995,0.016382,0.01381,-0.435374,-0.005936,0.016025,0.104833,0.345592,0.307125,-0.091735
328,0.900086,0.016329,0.013825,-0.435187,-0.009107,0.016144,0.100839,0.14073,0.077893,-0.110521
329,0.900174,0.01627,0.013839,-0.435006,-0.01142,0.015956,0.094695,0.319553,0.154157,-0.060137
330,0.900259,0.016205,0.013853,-0.434833,-0.016587,0.018591,0.088394,0.204366,0.121066,-0.109912
331,0.90034,0.016135,0.013865,-0.434667,-0.025996,0.016191,0.088552,0.127283,-0.164856,-0.315398
332,0.900418,0.016059,0.013875,-0.434507,-0.026689,0.019022,0.081872,0.191873,0.115606,0.114005
333,0.900494,0.015979,0.013882,-0.434354,-0.034187,0.021228,0.080041,0.131786,-0.037601,-0.137406
334,0.900566,0.015895,0.013886,-0.434207,-0.039204,0.021901,0.078793,0.092883,-0.040896,-0.108427
335,0.900636,0.015807,0.013887,-0.434066,-0.040463,0.020574,0.069663,0.401577,0.126658,-0.0699
336,0.900702,0.015715,0.013883,-0.43393,-0.04714,0.020229,0.068456,0.088677,-0.039214,-0.118517
337,0.900766,0.015616,0.013872,-0.433802,-0.055141,0.016552,0.060602,0.295981,0.063021,-0.210902
338,0.900825,0.015508,0.013854,-0.433683,-0.055873,0.013662,0.061678,0.025958,-0.018985,-0.027654
339,0.900881,0.015392,0.013831,-0.433573,-0.054881,0.011334,0.060629,0.090683,0.119095,-0.010941
340,0.900933,0.015271,0.013804,-0.433469,-0.06084,0.011025,0.058692,0.030126,-0.005674,-0.136168
341,0.900983,0.015144,0.013774,-0.433372,-0.060501,0.009159,0.05363,0.195794,0.154429,-0.065052
342,0.901029,0.015015,0.013742,-0.43328,-0.057933,0.008371,0.047938,0.143921,0.169667,0.005958
343,0.901074,0.014883,0.013712,-0.433193,-0.056346,0.007247,0.044238,0.15212,0.148765,-0.022458
344,0.901116,0.014752,0.013683,-0.43311,-0.057047,0.007034,0.043259,0.06931,-0.03826,-0.07242
345,0.901157,0.014622,0.013657,-0.43303,-0.057532,0.005925,0.039954,0.16266,-0.031904,-0.049549
346,0.901197,0.014494,0.013637,-0.432952,-0.057902,0.006443,0.038669,0.064807,-0.027448,-0.051248
347,0.901236,0.014371,0.013623,-0.432875,-0.054552,0.00575,0.038041,0.043503,0.059208,-0.021803
348,0.901275,0.014254,0.013617,-0.432799,-0.053299,0.009114,0.037792,-0.009383,-0.121638,0.025595
349,0.901313,0.014141,0.013619,-0.432724,-0.047687,0.012532,0.036577,0.018408,-0.046236,0.209657
350,0.901349,0.014032,0.013627,-0.432652,-0.044438,0.016688,0.035147,-0.043634,-0.100034,0.085881
351,0.901384,0.013924,0.013641,-0.432582,-0.041191,0.019287,0.032887,0.074961,-0.093373,0.092059
352,0.901417,0.013818,0.01366,-0.432516,-0.044175,0.020648,0.03291,-0.032859,-0.225958,-0.110755
353,0.901448,0.013714,0.013682,-0.432453,-0.043358,0.024675,0.03329,-0.08327,-0.172444,0.027017
354,0.901479,0.01361,0.013706,-0.432393,-0.039071,0.029814,0.034262,-0.039851,-0.13718,0.163419
355,0.901507,0.013507,0.013732,-0.432335,-0.034429,0.029163,0.034031,0.00538,-0.100855,0.028746
356,0.901534,0.013404,0.013758,-0.432281,-0.032994,0.030051,0.032022,0.027353,-0.018341,-0.003443
357,0.90156,0.0133,0.013783,-0.43223,-0.033287,0.034318,0.033378,-0.048617,-0.088242,0.101948
358,0.901584,0.013195,0.013806,-0.432182,-0.03641,0.035009,0.031435,0.054363,-0.132006,-0.078251
359,0.901607,0.013089,0.013827,-0.432137,-0.035527,0.034997,0.030309,0.021426,-0.04358,-0.032934
360,0.901628,0.012982,0.013844,-0.432096,-0.040159,0.032535,0.026089,0.112885,-0.044683,-0.15907
361,0.901647,0.012873,0.013858,-0.432058,-0.039487,0.032459,0.02247,0.16582,0.080047,0.091567
362,0.901665,0.012763,0.01387,-0.432024,-0.041362,0.032082,0.019463,0.100962,0.008062,-0.05561
363,0.901681,0.012652,0.013882,-0.431994,-0.043196,0.028205,0.014412,0.178614,0.086954,-0.154464
364,0.901695,0.012541,0.013893,-0.431967,-0.044552,0.02607,0.012711,0.11748,-0.036769,-0.123796
365,0.901708,0.012429,0.013904,-0.431943,-0.047313,0.023126,0.006617,0.211914,0.163427,-0.192335
366,0.901719,0.012317,0.013913,-0.431922,-0.048635,0.018413,0.009533,-0.018061,-0.013325,-0.192747
367,0.90173,0.012205,0.013922,-0.431904,-0.05401,0.015175,0.0078,0.060874,-0.091419,-0.27266
368,0.901739,0.012093,0.013931,-0.431888,-0.053085,0.015945,0.007555,0.018184,0.001115,0.030507
369,0.901747,0.011981,0.01394,-0.431874,-0.051689,0.019109,0.011322,-0.142831,-0.126652,0.037953
370,0.901754,0.011869,0.013948,-0.431862,-0.051637,0.020786,0.01175,-0.011511,-0.025473,0.027215
371,0.90176,0.011757,0.013956,-0.431852,-0.051784,0.02385,0.014359,-0.090013,-0.058044,-0.033347
372,0.901766,0.011646,0.013965,-0.431842,-0.054566,0.024251,0.012998,0.09973,-0.005615,-0.061395
373,0.901771,0.011536,0.013974,-0.431835,-0.053583,0.02355,0.010986,0.107129,0.106502,-0.029451
374,0.901774,0.011428,0.013982,-0.43183,-0.05224,0.027023,0.012169,-0.032973,0.052436,0.056865
375,0.901777,0.011321,0.013991,-0.431826,-0.047998,0.02961,0.011265,0.029494,0.137409,0.1073
376,0.901779,0.011215,0.014,-0.431825,-0.047028,0.025705,0.004425,0.269871,0.196172,-0.089798
377,0.90178,0.011109,0.014009,-0.431826,-0.046014,0.024238,0.002389,0.020328,0.15574,-0.112879
378,0.901779,0.011002,0.014017,-0.431829,-0.043751,0.022576,-0.002279,0.152626,0.227531,-0.134396
379,0.901778,0.010894,0.014025,-0.431834,-0.044286,0.019083,-0.005032,0.143528,0.135707,-0.15146
380,0.901776,0.010785,0.014032,-0.431841,-0.04495,0.014133,-0.008089,0.161428,0.162118,-0.345428
381,0.901773,0.010673,0.014038,-0.431851,-0.04507,0.01147,-0.010406,0.113919,0.145484,-0.208248
382,0.901769,0.010559,0.014043,-0.431862,-0.0467,0.008617,-0.011922,0.074189,0.03471,-0.212968
383,0.901763,0.010442,0.014046,-0.431875,-0.050121,0.007867,-0.014803,0.066128,0.04316,-0.296869
384,0.901757,0.010321,0.014049,-0.431891,-0.051805,0.007177,-0.015241,-0.034555,-0.01774,-0.174455
385,0.90175,0.010196,0.014049,-0.431908,-0.054222,0.002681,-0.014958,0.077662,-0.040081,-0.309312
386,0.901743,0.010068,0.014048,-0.431928,-0.055035,0.006399,-0.013341,-0.102613,-0.01081,-0.071092
387,0.901734,0.009937,0.014046,-0.431948,-0.057867,0.003411,-0.017121,0.12842,0.058167,-0.243298
388,0.901725,0.009804,0.014042,-0.431971,-0.060437,0.004093,-0.015838,-0.102091,-0.052643,-0.251062
389,0.901714,0.009669,0.014037,-0.431996,-0.06405,0.005573,-0.015564,-0.061145,0.010021,-0.212043
390,0.901703,0.009532,0.014032,-0.432023,-0.066668,0.008251,-0.014995,-0.117179,-0.039941,-0.214781
391,0.90169,0.009393,0.014026,-0.432053,-0.068017,0.006423,-0.013157,0.030151,0.008189,-0.186687
392,0.901676,0.009253,0.01402,-0.432085,-0.069691,0.006686,-0.012195,0.092579,-0.10098,-0.051541
393,0.901661,0.009112,0.014015,-0.43212,-0.073911,0.008854,-0.015294,0.16197,-0.076823,0.007312
394,0.901645,0.008971,0.01401,-0.432157,-0.074338,0.011523,-0.015712,0.092377,-0.066604,0.104063
395,0.901627,0.008829,0.014006,-0.432198,-0.073977,0.016152,-0.017561,0.093297,0.08455,0.09062
396,0.901607,0.008688,0.014003,-0.432241,-0.069158,0.023722,-0.018492,-0.067109,0.175083,0.260544
397,0.901585,0.008548,0.014,-0.43229,-0.066588,0.024483,-0.022458,0.22935,0.118794,0.103325
398,0.90156,0.008409,0.013996,-0.432346,-0.070695,0.02145,-0.028724,0.36743,0.016069,-0.087033
399,0.901532,0.008272,0.013992,-0.432407,-0.070021,0.016679,-0.030951,0.327057,-0.024169,0.024875
400,0.901502,0.008135,0.013988,-0.432472,-0.068439,0.012968,-0.034658,0.324242,0.158394,0.044709
401,0.901471,0.007997,0.013985,-0.43254,-0.062736,0.011534,-0.03557,0.074815,0.188262,0.111778
402,0.901439,0.007856,0.013981,-0.432609,-0.061106,0.008507,-0.035249,0.065552,0.111936,-0.093673
403,0.901407,0.007714,0.013979,-0.432678,-0.058049,0.00768,-0.03451,0.090484,0.017582,0.001924
404,0.901376,0.007567,0.013978,-0.432746,-0.048564,0.006033,-0.038914,0.291247,0.106495,0.155918
405,0.901346,0.007416,0.013978,-0.432811,-0.045373,0.003043,-0.044265,0.310125,-0.047453,0.019657
406,0.901318,0.007259,0.013981,-0.432872,-0.038364,-0.002517,-0.045866,0.339028,-0.066059,0.094478
407,0.901292,0.007096,0.013985,-0.432927,-0.043061,-0.003291,-0.044865,0.308086,-0.2487,-0.001798
408,0.90127,0.006926,0.013992,-0.432976,-0.048167,0.001661,-0.035797,-0.010995,-0.448848,0.177264
409,0.901252,0.006746,0.014004,-0.433016,-0.051994,0.013875,-0.02596,-0.087116,-0.422811,0.425666
410,0.901238,0.006558,0.01402,-0.433048,-0.052318,0.024985,-0.01884,-0.012824,-0.30514,0.403785
411,0.901227,0.006363,0.014039,-0.433073,-0.05336,0.031169,-0.012902,0.091351,-0.182363,0.226565
412,0.901219,0.006161,0.014062,-0.433093,-0.055794,0.03652,-0.005028,0.029909,-0.30092,0.130908
413,0.901211,0.005955,0.014086,-0.43311,-0.057231,0.040794,0.002675,0.032049,-0.253291,0.181072
414,0.901204,0.005746,0.01411,-0.433127,-0.062226,0.038592,0.00295,0.167174,-0.06358,0.002708
415,0.901196,0.005535,0.014134,-0.433145,-0.067802,0.036835,-0.002524,0.236777,0.01522,-0.084858
416,0.901187,0.005323,0.014156,-0.433166,-0.068744,0.033416,-0.010584,0.278084,0.2058,0.003301
417,0.901175,0.005112,0.014176,-0.433193,-0.067799,0.027276,-0.021633,0.284687,0.239963,-0.087882
418,0.90116,0.004904,0.014192,-0.433227,-0.0689,0.024435,-0.028696,0.071473,0.241686,-0.094503
419,0.90114,0.004699,0.014203,-0.43327,-0.069343,0.014464,-0.035445,0.171443,0.145618,-0.227165
420,0.901115,0.004499,0.014209,-0.433324,-0.072385,0.007064,-0.038609,-0.045419,0.074817,-0.22718
421,0.901085,0.0043,0.014208,-0.433388,-0.074319,0.00095,-0.045426,0.037698,0.132282,-0.224719
422,0.901053,0.0041,0.014201,-0.433457,-0.080118,-0.004184,-0.045724,-0.122351,-0.062792,-0.213703
423,0.901018,0.003899,0.014189,-0.433532,-0.082357,-0.002846,-0.044353,-0.243606,-0.066947,-0.056819
424,0.90098,0.003697,0.014174,-0.433612,-0.078486,-0.001737,-0.047069,-0.107355,0.048709,-0.014786
425,0.90094,0.003497,0.014157,-0.433698,-0.073886,0.002252,-0.048222,-0.138272,-0.049659,0.125153
426,0.900898,0.003298,0.014137,-0.433788,-0.065532,0.002759,-0.052959,-0.006641,0.088204,0.06429
427,0.900853,0.003102,0.014117,-0.433884,-0.059477,0.007383,-0.050788,-0.230859,-0.078333,0.088648
428,0.900805,0.00291,0.014098,-0.433985,-0.056908,0.007842,-0.051429,0.018603,-0.15783,-0.048123
429,0.900755,0.002723,0.014079,-0.43409,-0.046375,0.011755,-0.054167,0.037983,-0.033183,0.235223
430,0.900703,0.002541,0.014063,-0.4342,-0.036982,0.012418,-0.057277,0.097977,-0.044507,0.147593
431,0.900648,0.002366,0.014051,-0.434315,-0.031124,0.018466,-0.062785,0.124198,-0.035223,0.249884
432,0.900591,0.002199,0.014043,-0.434434,-0.025408,0.018636,-0.066283,0.126952,-0.007054,0.149568
433,0.900531,0.002039,0.014039,-0.434559,-0.024875,0.015283,-0.068416,0.22513,-0.122894,-0.002085
434,0.900468,0.001884,0.014037,-0.434691,-0.024394,0.01553,-0.069998,0.081337,-0.125578,0.029418
435,0.900402,0.001735,0.014037,-0.434829,-0.0198,0.01284,-0.073531,0.177972,0.076047,0.083283
436,0.900333,0.001591,0.01404,-0.434972,-0.024156,0.007617,-0.078554,0.202963,-0.068164,-0.173123
437,0.900262,0.001451,0.014043,-0.435119,-0.028755,0.006343,-0.081482,0.017701,-0.102795,-0.139497
438,0.900189,0.001316,0.014048,-0.435271,-0.02459,0.001595,-0.08794,0.135333,0.129967,0.046089
439,0.900114,0.001185,0.014053,-0.435427,-0.024168,0.002582,-0.091186,-0.084837,-0.009644,-0.015443
440,0.900037,0.001058,0.014059,-0.435586,-0.025583,-0.00089,-0.091799,-0.088806,-0.070857,-0.012859
441,0.899959,0.000935,0.014064,-0.435747,-0.024585,-0.002635,-0.090371,-0.11923,-0.140238,0.062814
442,0.89988,0.000814,0.014068,-0.435911,-0.022504,0.000271,-0.091834,-0.199534,-0.06025,0.14031
443,0.8998,0.000697,0.014071,-0.436075,-0.020216,-0.002183,-0.093145,-0.18705,-0.062824,0.090984
444,0.89972,0.000582,0.014073,-0.436241,-0.018018,-0.001843,-0.090066,-0.220873,-0.213229,0.082166
445,0.899638,0.000471,0.014074,-0.436408,-0.013996,-0.001029,-0.091647,-0.119099,-0.096826,0.133814
446,0.899556,0.000365,0.014074,-0.436579,-0.012153,-0.001698,-0.090832,-0.220256,-0.179136,0.101532
447,0.899471,0.000263,0.014074,-0.436753,-0.009657,-0.002582,-0.08901,-0.246521,-0.176496,0.030923
448,0.899386,0.000165,0.014074,-0.436929,-0.003644,-0.004157,-0.093461,-0.082565,-0.014839,0.182157
449,0.899299,7.1e-05,0.014073,-0.437108,-0.004191,-0.007208,-0.099619,0.023926,-0.042824,-0.080311
450,0.899211,-2e-05,0.014072,-0.43729,-0.00235,-0.007521,-0.105203,-0.075595,-0.059406,0.108316
451,0.899121,-0.000109,0.014071,-0.437473,-0.002495,-0.007956,-0.103518,-0.145167,-0.164285,0.060945
452,0.899031,-0.000195,0.01407,-0.437658,-0.003054,-0.008672,-0.106174,-0.01988,-0.117878,-0.001439
453,0.89894,-0.000279,0.014069,-0.437845,-0.003067,-0.00611,-0.104776,-0.116863,-0.153932,0.073693
454,0.898849,-0.000362,0.014068,-0.438033,-0.005021,-0.003137,-0.099084,-0.174541,-0.233341,0.036589
455,0.898756,-0.000444,0.014068,-0.438222,-0.001543,0.000568,-0.098056,-0.076478,-0.060428,0.177649
456,0.898664,-0.000526,0.014068,-0.438412,-0.000958,0.002038,-0.098795,0.049808,-0.041168,0.068713
457,0.89857,-0.000607,0.014069,-0.438605,-0.00215,0.003148,-0.097944,-0.026238,-0.030063,0.032836
458,0.898474,-0.000686,0.014068,-0.4388,-0.00118,0.002592,-0.101038,0.142666,0.109538,0.053361
459,0.898378,-0.000765,0.014068,-0.438998,-0.000696,0.001783,-0.105424,0.102829,0.134663,0.001953
460,0.89828,-0.000842,0.014067,-0.439198,-0.001153,0.001327,-0.108058,0.055951,0.086868,-0.013652
461,0.898181,-0.000917,0.014067,-0.439399,-0.000228,-0.000556,-0.112262,0.190182,0.129276,0.027425
462,0.898082,-0.00099,0.014066,-0.439602,-9.3e-05,-0.004973,-0.116211,0.149403,0.120529,-0.073897
