SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2249910,0.401013,0.598100,-0.336369,0.606894,-0.247459,-0.466948,-0.130033,0.092342,-0.001496,0.094307,0
2266576,0.400993,0.598294,-0.336225,0.606796,-0.364284,-0.412358,-0.156745,0.094977,-0.002201,0.097979,0
2283242,0.400966,0.598502,-0.336061,0.606699,-0.279010,-0.452346,-0.208286,0.099149,-0.003866,0.103443,0
2299908,0.400934,0.598723,-0.335881,0.606603,-0.247786,-0.296041,-0.216588,0.098758,-0.003241,0.103562,0
2316574,0.400895,0.598953,-0.335688,0.606508,-0.205037,-0.327254,-0.267615,0.099987,-0.003058,0.104959,0
2333240,0.400849,0.599193,-0.335485,0.606414,-0.302720,-0.368128,-0.196515,0.101953,-0.005145,0.101797,0
2349906,0.400797,0.599440,-0.335275,0.606321,-0.286181,-0.212034,-0.309696,0.101901,-0.004598,0.100311,0
2366572,0.400738,0.599693,-0.335060,0.606229,-0.285917,-0.185987,-0.254014,0.099335,-0.006541,0.097257,0
2383238,0.400671,0.599950,-0.334843,0.606138,-0.308700,-0.240729,-0.247826,0.099365,-0.007205,0.093267,0
2399904,0.400597,0.600210,-0.334629,0.606048,-0.322911,-0.181459,-0.307860,0.097754,-0.008379,0.090019,0
2416570,0.400514,0.600472,-0.334419,0.605959,-0.350114,-0.162864,-0.225995,0.097047,-0.011071,0.087190,0
2433236,0.400424,0.600733,-0.334216,0.605872,-0.326350,-0.086788,-0.220915,0.096175,-0.010835,0.085369,0
2449902,0.400324,0.600992,-0.334024,0.605786,-0.372917,-0.142896,-0.225507,0.094900,-0.014194,0.083821,0
2466568,0.400226,0.601249,-0.333845,0.605695,-0.356893,-0.044295,-0.113649,0.091391,-0.014785,0.083988,0
2483234,0.400133,0.601504,-0.333678,0.605596,-0.238731,-0.122176,-0.145713,0.093002,-0.013770,0.082102,0
2499900,0.400041,0.601758,-0.333519,0.605491,-0.405642,-0.011382,-0.110073,0.088651,-0.015904,0.085192,0
2516566,0.399946,0.602014,-0.333366,0.605384,-0.386942,-0.030900,-0.079748,0.087731,-0.019304,0.094084,0
2533232,0.399844,0.602272,-0.333214,0.605278,-0.387845,-0.059316,-0.072574,0.082918,-0.021613,0.103117,0
2549898,0.399730,0.602535,-0.333060,0.605177,-0.496931,-0.152623,-0.062064,0.080300,-0.029099,0.119284,0
2566564,0.399598,0.602804,-0.332900,0.605084,-0.449390,-0.205158,-0.142279,0.078169,-0.034228,0.135172,0
2583230,0.399446,0.603080,-0.332732,0.605001,-0.660430,-0.357535,-0.197307,0.078491,-0.044860,0.148644,0
2599896,0.399267,0.603366,-0.332552,0.604933,-0.512616,-0.369504,-0.240247,0.075663,-0.052037,0.156665,0
2616562,0.399058,0.603663,-0.332356,0.604883,-0.574742,-0.379900,-0.264652,0.071725,-0.056868,0.162540,0
2633228,0.398814,0.603972,-0.332141,0.604853,-0.510475,-0.464972,-0.307528,0.070338,-0.064121,0.165558,0
2649894,0.398531,0.604296,-0.331903,0.604847,-0.537323,-0.455528,-0.365901,0.069935,-0.069904,0.170174,0
2666560,0.398211,0.604639,-0.331644,0.604857,-0.383364,-0.425530,-0.388283,0.068490,-0.071284,0.179224,0
2683226,0.397860,0.605006,-0.331368,0.604872,-0.366671,-0.395691,-0.369957,0.068372,-0.072213,0.190633,0
2699892,0.397481,0.605391,-0.331077,0.604896,-0.602978,-0.340134,-0.421150,0.066042,-0.080677,0.212522,0
2716558,0.397074,0.605789,-0.330773,0.604931,-0.507429,-0.345113,-0.489137,0.064727,-0.085216,0.235899,0
