SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
236823860,0.077160,-0.049093,0.805737,-0.585170,0.000222,-0.340596,0.040735,0.163514,0.026417,-0.306469,0
236840526,0.077152,-0.048478,0.805951,-0.584928,-0.238456,-0.405936,-0.371866,0.149186,0.028136,-0.306212,0
236857192,0.077121,-0.047891,0.806225,-0.584603,-0.271870,0.021081,-0.441451,0.138097,0.031547,-0.298902,0
236873858,0.077063,-0.047326,0.806558,-0.584197,-0.352716,0.718572,-0.528836,0.134333,0.036544,-0.285812,0
236890524,0.076983,-0.046779,0.806941,-0.583722,-0.022496,-0.139510,0.006366,0.138503,0.034989,-0.290607,0
236907190,0.076886,-0.046247,0.807365,-0.583191,0.151889,-0.269698,0.194095,0.142760,0.031112,-0.298555,0
236923856,0.076775,-0.045725,0.807822,-0.582614,-0.010772,-0.120194,-0.123361,0.140984,0.031711,-0.301319,0
236940522,0.076657,-0.045209,0.808302,-0.582004,-0.026158,0.135198,0.060234,0.134652,0.030663,-0.296778,0
236957188,0.076536,-0.044696,0.808796,-0.581372,-0.263536,0.217506,-0.435422,0.124766,0.037296,-0.289258,0
236973854,0.076418,-0.044181,0.809296,-0.580731,0.002778,-0.054640,0.231363,0.123818,0.035921,-0.289213,0
236990520,0.076305,-0.043662,0.809792,-0.580093,-0.023301,-0.092617,0.188775,0.124177,0.036625,-0.290761,0
237007186,0.076205,-0.043133,0.810277,-0.579469,-0.023931,0.046401,0.112170,0.127010,0.039490,-0.293001,0
237023852,0.076121,-0.042592,0.810741,-0.578871,0.084576,0.468920,0.465929,0.136617,0.038570,-0.291885,0
237040518,0.076058,-0.042035,0.811175,-0.578311,-0.027242,0.651860,0.102964,0.148900,0.043015,-0.288117,0
237057184,0.076013,-0.041467,0.811590,-0.577775,0.115165,0.368047,0.430796,0.164864,0.042574,-0.293555,0
237073850,0.075980,-0.040899,0.812003,-0.577239,0.264853,-0.197159,0.374346,0.182403,0.041513,-0.308410,0
237090516,0.075957,-0.040329,0.812414,-0.576704,0.046900,0.246365,0.045658,0.189359,0.045687,-0.310296,0
237107182,0.075942,-0.039755,0.812821,-0.576172,0.143556,-0.451078,0.367822,0.184675,0.044006,-0.320585,0
237123848,0.075933,-0.039176,0.813226,-0.575641,-0.028509,0.133880,0.174006,0.181817,0.046661,-0.321189,0
237140514,0.075930,-0.038591,0.813627,-0.575114,-0.225886,0.786298,-0.216225,0.176490,0.054594,-0.310111,0
237157180,0.075931,-0.037997,0.814024,-0.574591,-0.236510,0.899664,-0.236986,0.170366,0.061560,-0.296430,0
237173846,0.075934,-0.037395,0.814418,-0.574072,-0.248604,0.586101,-0.377788,0.157194,0.068126,-0.287324,0
237190512,0.075938,-0.036781,0.814807,-0.573559,-0.043808,0.263062,0.098138,0.147486,0.069191,-0.283224,0
237207178,0.075942,-0.036156,0.815192,-0.573051,-0.318279,0.270489,-0.256966,0.131628,0.075934,-0.276319,0
237223844,0.075943,-0.035517,0.815573,-0.572549,-0.299705,0.700675,-0.276648,0.124641,0.082037,-0.267521,0
237240510,0.075941,-0.034863,0.815948,-0.572055,-0.268779,0.743450,-0.183758,0.130804,0.087629,-0.262702,0
237257176,0.075936,-0.034197,0.816322,-0.571562,-0.154052,0.438876,-0.145962,0.142522,0.091249,-0.266500,0
