SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2866552,0.448828,0.586015,-0.393755,0.547811,-0.238960,-0.624008,-0.676824,0.188642,-0.170025,0.275510,0
2883218,0.448416,0.586698,-0.393402,0.547671,-0.371512,-0.767469,-0.667618,0.201271,-0.184016,0.293021,0
2899884,0.447971,0.587428,-0.393030,0.547519,-0.049154,-0.316387,-0.575427,0.207453,-0.192973,0.314192,0
2916550,0.447499,0.588195,-0.392642,0.547361,-0.039091,-0.429504,-0.537401,0.213208,-0.202751,0.329889,0
2933216,0.447003,0.588988,-0.392242,0.547200,0.033776,-0.314818,-0.510604,0.217076,-0.211786,0.336518,0
2949882,0.446488,0.589799,-0.391833,0.547041,0.412088,-0.230654,-0.490472,0.218515,-0.212997,0.339565,0
2966548,0.445957,0.590616,-0.391420,0.546887,0.223954,0.107786,-0.291979,0.214269,-0.221204,0.350047,0
2983214,0.445415,0.591432,-0.391006,0.546743,0.022061,-0.158669,-0.121328,0.215356,-0.232882,0.362983,0
2999880,0.444867,0.592235,-0.390594,0.546614,0.153407,0.087791,-0.039935,0.212811,-0.243583,0.382629,0
3016546,0.444317,0.593016,-0.390190,0.546503,0.356654,0.264029,0.200173,0.207196,-0.252070,0.410369,0
3033212,0.443770,0.593765,-0.389797,0.546416,0.454938,0.206319,0.312828,0.203216,-0.258330,0.434983,0
3049878,0.443229,0.594473,-0.389417,0.546355,0.616522,0.271085,0.411069,0.196300,-0.258809,0.450133,0
3066544,0.442686,0.595156,-0.389052,0.546312,0.906950,0.274522,0.635317,0.187870,-0.253556,0.450608,0
3083210,0.442133,0.595835,-0.388696,0.546274,0.991583,0.402637,0.726220,0.177945,-0.246440,0.442155,0
3099876,0.441570,0.596506,-0.388347,0.546244,1.346036,0.624714,0.856864,0.165645,-0.233561,0.435687,0
3116542,0.440999,0.597169,-0.388003,0.546226,1.257760,0.753226,1.012300,0.150154,-0.222257,0.421512,0
3133208,0.440422,0.597819,-0.387662,0.546222,1.606499,0.741707,0.985456,0.135360,-0.204638,0.404279,0
